epoch,time_sec,train_loss,train_acc,val_loss,val_acc,lr
1,25.17565941810608,3.9341234984909907,0.11997600479904019,2.835789453293016,0.279027902790279,5e-05
2,24.931923866271973,2.029446473647966,0.4352129574085183,1.9397932548727532,0.47254725472547254,4.9692208514878444e-05
3,24.949535846710205,1.0968407662814437,0.6751649670065987,1.5810558287510097,0.5565556555655565,4.877641290737884e-05
4,24.948457717895508,0.6618410471534043,0.7963407318536293,1.5650551451189612,0.5802580258025802,4.72751631047092e-05
5,24.961479425430298,0.3915550103427839,0.8839232153569286,1.5234627211877185,0.5967596759675967,4.522542485937369e-05
6,24.950459957122803,0.2673213450795673,0.9247150569886022,1.4821623396826977,0.6057605760576058,4.267766952966369e-05
7,24.93370532989502,0.18847060682677766,0.94751049790042,1.5815780273329343,0.6006600660066007,3.969463130731183e-05
8,24.948218822479248,0.1236720941547387,0.9649070185962807,1.4708165561575235,0.6285628562856286,3.634976249348867e-05
9,24.96170163154602,0.08976949217053824,0.9742051589682064,1.5317980310905635,0.6192619261926192,3.272542485937369e-05
10,24.959277391433716,0.05555002550213488,0.9856028794241152,1.510954533283091,0.6360636063606361,2.891086162600578e-05
11,24.96175527572632,0.04055505016640982,0.9907018596280743,1.4882062870775512,0.6387638763876388,2.5000000000000005e-05
12,24.951740980148315,0.0200049743967228,0.9952009598080384,1.500567349170757,0.6438643864386439,2.108913837399424e-05
13,24.975931644439697,0.009340618059081575,0.9982003599280144,1.423376050253253,0.6618661866186618,1.727457514062632e-05
14,24.974226713180542,0.008713723020839345,0.9979004199160167,1.4225282845887341,0.6684668466846685,1.3650237506511335e-05
15,24.98843216896057,0.004190784378799073,0.9988002399520096,1.3945703594371153,0.6684668466846685,1.0305368692688178e-05
16,24.958932161331177,0.003573420587068828,0.9994001199760048,1.3994587789075335,0.6702670267026702,7.322330470336315e-06
17,24.950377941131592,0.001862522084617917,1.0,1.4023560795065675,0.6654665466546654,4.774575140626317e-06
18,24.939812421798706,0.0017324192510119847,1.0,1.3785850837555127,0.6714671467146714,2.7248368952908057e-06
19,24.95030379295349,0.001366470294989567,0.9997000599880024,1.3749490095022479,0.6750675067506751,1.2235870926211619e-06
20,24.979750871658325,0.001232529506979972,1.0,1.3741427588265667,0.6753675367536753,3.0779148512155856e-07
