epoch,time_sec,train_loss,train_acc,val_loss,val_acc,lr
1,12.017314910888672,4.558282504628072,0.026094781043791242,4.343454440649372,0.0933093309330933,0.0001
2,11.785149574279785,4.135610351894313,0.1307738452309538,3.8371718870495446,0.18841884188418842,9.938441702975689e-05
3,11.689982175827026,3.610110710821398,0.2549490101979604,3.3282332793749956,0.26612661266126614,9.755282581475769e-05
4,11.77452564239502,3.1278518233101886,0.3353329334133173,2.8940311218574175,0.31473147314731476,9.45503262094184e-05
5,11.663473844528198,2.7063073486929965,0.40671865626874626,2.534007921828331,0.37743774377437744,9.045084971874738e-05
6,11.812692642211914,2.4044555497870306,0.4787042591481704,2.3371739969788603,0.40984098409840986,8.535533905932738e-05
7,11.68610692024231,2.137412172917055,0.5392921415716857,2.1264143905015884,0.45424542454245426,7.938926261462366e-05
8,11.795292377471924,1.9467262229164275,0.5827834433113377,1.974210218806686,0.48694869486948694,7.269952498697734e-05
9,11.71904468536377,1.7746943470669423,0.6241751649670066,1.8745948419962921,0.5076507650765076,6.545084971874738e-05
10,11.740463972091675,1.6541205940664208,0.6598680263947211,1.797143452309861,0.5172517251725173,5.782172325201156e-05
11,11.792360544204712,1.5326883491099632,0.6892621475704859,1.703121935716807,0.546954695469547,5.000000000000001e-05
12,11.74423599243164,1.4486466862158498,0.711757648470306,1.6453623775244117,0.5523552355235524,4.217827674798848e-05
13,11.751593112945557,1.3772333074488465,0.7285542891421716,1.5967740154895846,0.5706570657065707,3.454915028125264e-05
14,11.704530715942383,1.3139144836533334,0.7324535092981403,1.5715458441739178,0.5751575157515751,2.730047501302267e-05
15,11.706875562667847,1.2673390134051665,0.750749850029994,1.5567207631140616,0.5745574557455746,2.0610737385376356e-05
16,11.721020936965942,1.238242859173908,0.7630473905218956,1.5300474317804171,0.5841584158415841,1.464466094067263e-05
17,11.746788501739502,1.2092998757931595,0.7654469106178764,1.5269791000496686,0.5820582058205821,9.549150281252635e-06
18,11.681075811386108,1.1939910496504063,0.7729454109178164,1.5159361398223639,0.5832583258325833,5.4496737905816115e-06
19,11.811591386795044,1.1977044409738733,0.7705458908218357,1.5179225537213985,0.579057905790579,2.4471741852423237e-06
20,11.723026514053345,1.1814771869186877,0.7750449910017997,1.5106016002973206,0.585958595859586,6.155829702431171e-07
