epoch,time_sec,train_loss,train_acc,val_loss,val_acc,lr
1,24.91431498527527,4.511870963743653,0.050689862027594484,3.6261025313461217,0.12331233123312331,5e-05
2,24.666244506835938,3.4651056450144146,0.16076784643071385,2.9413099507830576,0.24302430243024303,4.9692208514878444e-05
3,24.672081470489502,2.92438664047319,0.2525494901019796,2.54991909408226,0.3057305730573057,4.877641290737884e-05
4,24.657013654708862,2.4953071893727485,0.353629274145171,2.2377191617830072,0.38373837383738374,4.72751631047092e-05
5,24.689390659332275,2.158810591654786,0.4184163167366527,1.9943817826387513,0.4515451545154515,4.522542485937369e-05
6,24.675299644470215,1.9049950191627094,0.4886022795440912,1.8262787921057426,0.48184818481848185,4.267766952966369e-05
7,24.66705346107483,1.7040022762506826,0.5293941211757649,1.7534102133863365,0.49054905490549056,3.969463130731183e-05
8,24.699639797210693,1.487525288187678,0.5920815836832634,1.641305702747685,0.5256525652565257,3.634976249348867e-05
9,24.691068410873413,1.3245948660352234,0.6424715056988602,1.5832925953558892,0.5355535553555355,3.272542485937369e-05
10,24.691376447677612,1.2254499096175333,0.6658668266346731,1.536641970397544,0.5562556255625563,2.891086162600578e-05
11,24.68129539489746,1.1161657964747038,0.6946610677864428,1.4962483618733693,0.5589558955895589,2.5000000000000005e-05
12,24.692036151885986,1.051187308734237,0.7153569286142771,1.4230781004051887,0.5835583558355836,2.108913837399424e-05
13,24.684154272079468,1.0294630799954283,0.7144571085782844,1.4164752232896076,0.5814581458145814,1.727457514062632e-05
14,24.67816400527954,0.8968314786620961,0.7561487702459508,1.3939013252414243,0.5955595559555955,1.3650237506511335e-05
15,24.691965341567993,0.9328543735465821,0.7516496700659868,1.3742739489190827,0.6027602760276027,1.0305368692688178e-05
16,24.697136163711548,0.8902622552138284,0.7711457708458308,1.360466864797184,0.6000600060006,7.322330470336315e-06
17,24.69051742553711,0.8713185854421522,0.7732453509298141,1.3496742075425956,0.6126612661266126,4.774575140626317e-06
18,24.695441484451294,0.8222955712388216,0.7891421715656869,1.3496245049049715,0.6084608460846085,2.7248368952908057e-06
19,24.67292594909668,0.8401248410531841,0.7888422315536893,1.34633753413629,0.6093609360936093,1.2235870926211619e-06
20,24.699866771697998,0.8267061302028306,0.7789442111577685,1.3464952270225687,0.6102610261026102,3.0779148512155856e-07
