epoch,time_sec,train_loss,train_acc,val_loss,val_acc,lr
1,13.266241073608398,4.228942942032932,0.1316736652669466,3.2533489502552855,0.22502250225022502,0.001
2,13.049071550369263,2.5407007060940563,0.35842831433713257,2.8882403179149243,0.282028202820282,0.0009938441702975688
3,13.05941367149353,1.9930993516643962,0.4667066586682663,2.767611070255814,0.33483348334833485,0.0009755282581475768
4,13.073983430862427,1.5979173618944806,0.5713857228554289,2.6621555687606495,0.36663666366636666,0.0009455032620941839
5,13.067916870117188,1.3430249386371504,0.6271745650869825,2.5184488089421544,0.38493849384938494,0.0009045084971874737
6,13.09742784500122,1.1238120896199826,0.6868626274745051,2.491685999716648,0.39573957395739573,0.0008535533905932737
7,13.094183683395386,1.003270747708788,0.7276544691061788,2.604319054980983,0.38133813381338133,0.0007938926261462366
8,13.10478925704956,0.867232885343555,0.7588482303539292,2.422815291043913,0.40294029402940296,0.0007269952498697733
9,13.08976697921753,0.7355925218745771,0.8008398320335933,2.460544787510501,0.39873987398739874,0.0006545084971874737
10,13.087488412857056,0.6654327795329606,0.8245350929814037,2.3998968541139316,0.40984098409840986,0.0005782172325201155
11,13.099533557891846,0.5831340097458547,0.8524295140971806,2.330369977345883,0.42724272427242727,0.0005
12,13.114129304885864,0.5239060272981682,0.8728254349130175,2.297642101334481,0.44074407440744073,0.0004217827674798847
13,13.10975980758667,0.47634859766585425,0.8830233953209358,2.3007719223112306,0.44014401440144013,0.00034549150281252633
14,13.107666015625,0.43473774673842924,0.9043191361727655,2.285321530836536,0.44074407440744073,0.00027300475013022663
15,13.09647274017334,0.3901032648118013,0.9193161367726455,2.279136496444311,0.44224422442244227,0.00020610737385376348
16,13.120415687561035,0.3793867006406286,0.9220155968806238,2.2349577676488086,0.45124512451245125,0.00014644660940672625
17,13.096411943435669,0.3616326879117756,0.9277144571085782,2.2130653684360286,0.4533453345334533,9.549150281252631e-05
18,13.085872888565063,0.33713922324692625,0.9370125974805039,2.199764557851173,0.45994599459945995,5.4496737905816096e-05
19,13.107661724090576,0.3333272447683315,0.9424115176964607,2.193105780073304,0.45814581458145814,2.447174185242323e-05
20,13.098512411117554,0.30756566076845054,0.9505098980203959,2.1907889802034575,0.45994599459945995,6.15582970243117e-06
