epoch,time_sec,train_loss,train_acc,val_loss,val_acc,lr
1,11.09330129623413,4.565994046302205,0.05098980203959208,4.032594102658633,0.12001200120012001,0.001
2,11.054738759994507,3.6427090685740873,0.19406118776244752,3.573066756062203,0.177017701770177,0.0009938441702975688
3,10.863506078720093,3.1620121165242963,0.26394721055788845,3.3099179735707334,0.19681968196819682,0.0009755282581475768
4,10.940810918807983,2.8359780770686838,0.3380323935212957,3.1830903415811553,0.25112511251125114,0.0009455032620941839
5,10.989780902862549,2.58499263758851,0.376124775044991,3.0762188100542995,0.2634263426342634,0.0009045084971874737
6,10.996835947036743,2.3949499855373317,0.42351529694061185,3.0498618222627774,0.26612661266126614,0.0008535533905932737
7,11.052153587341309,2.248126601343321,0.4508098380323935,2.93361771932923,0.2895289528952895,0.0007938926261462366
8,11.061238288879395,2.0963643784285595,0.48530293941211755,2.9171175516084475,0.2976297629762976,0.0007269952498697733
9,10.948679447174072,1.9806238675303423,0.5182963407318536,2.839358741515326,0.2982298229822982,0.0006545084971874737
10,10.962302207946777,1.8864772994144992,0.5371925614877024,2.818801687316711,0.30933093309330933,0.0005782172325201155
11,10.927149534225464,1.833775435726873,0.5572885422915417,2.7528435271171845,0.32103210321032105,0.0005
12,10.935412645339966,1.7559178533422497,0.5767846430713858,2.749175326086686,0.31743174317431744,0.0004217827674798847
13,10.96001648902893,1.7063545193869551,0.587882423515297,2.706343299162985,0.3309330933093309,0.00034549150281252633
14,11.081933736801147,1.6565014382072316,0.6052789442111578,2.7112984126514763,0.32373237323732373,0.00027300475013022663
15,11.037904500961304,1.6033106079055794,0.6199760047990401,2.688513828833254,0.33363336333633364,0.00020610737385376348
16,11.046708106994629,1.584407830281249,0.6307738452309538,2.6711142275593067,0.33813381338133813,0.00014644660940672625
17,11.009174823760986,1.547511905270847,0.6394721055788842,2.6582123294021143,0.3438343834383438,9.549150281252631e-05
18,11.04403567314148,1.5280173920412299,0.652369526094781,2.626803521597811,0.34923492349234925,5.4496737905816096e-05
19,11.071895599365234,1.5129156255693441,0.6556688662267547,2.6296546065768,0.34563456345634563,2.447174185242323e-05
20,11.031373500823975,1.4723358416743242,0.6673665266946611,2.644088489244623,0.3408340834083408,6.15582970243117e-06
