epoch,time_sec,train_loss,train_acc,val_loss,val_acc,lr
1,25.197510242462158,4.606272286687987,0.03749250149970006,3.737992760371847,0.12181218121812182,5e-05
2,24.925867080688477,3.209955668406495,0.21175764847030593,2.470771328021627,0.32943294329432943,4.9692208514878444e-05
3,24.912436962127686,2.321787001347213,0.3854229154169166,2.107374915302676,0.42544254425442546,4.877641290737884e-05
4,24.91873335838318,1.7863379257770806,0.5098980203959208,1.6798328751563454,0.525952595259526,4.72751631047092e-05
5,24.932512044906616,1.4258526949805275,0.6013797240551889,1.5314217181024057,0.5628562856285628,4.522542485937369e-05
6,24.942424774169922,1.17809112084863,0.6649670065986802,1.3986600445996453,0.5961596159615962,4.267766952966369e-05
7,24.937605381011963,0.9884107667811988,0.7261547690461908,1.361941400292826,0.6024602460246025,3.969463130731183e-05
8,24.94812560081482,0.7987535210090551,0.7765446910617877,1.2695747093685104,0.6285628562856286,3.634976249348867e-05
9,24.914841890335083,0.6739850528739353,0.8131373725254949,1.3211701625492565,0.6282628262826283,3.272542485937369e-05
10,24.925304651260376,0.578811148289942,0.8377324535092981,1.301998033332746,0.6354635463546354,2.891086162600578e-05
11,24.942383527755737,0.5091489995748752,0.8557288542291541,1.2442269615790988,0.6393639363936393,2.5000000000000005e-05
12,24.95953106880188,0.461644746412327,0.8797240551889622,1.226382978097333,0.6534653465346535,2.108913837399424e-05
13,24.9426326751709,0.41605780168196793,0.888122375524895,1.2768121562828862,0.6429642964296429,1.727457514062632e-05
14,24.94199776649475,0.3151088984483148,0.9202159568086383,1.208250352893189,0.6657665766576658,1.3650237506511335e-05
15,24.938782691955566,0.34483084781849604,0.9127174565086983,1.1805516861104193,0.6723672367236724,1.0305368692688178e-05
16,24.98009490966797,0.2987478096761596,0.9262147570485902,1.1678045874278788,0.678067806780678,7.322330470336315e-06
17,24.943348169326782,0.2863482918498683,0.9235152969406119,1.168006104018965,0.6735673567356736,4.774575140626317e-06
18,24.93315052986145,0.2717018836296885,0.9331133773245351,1.1342621936213853,0.6825682568256826,2.7248368952908057e-06
19,24.94448494911194,0.283905672015601,0.9331133773245351,1.132211331355207,0.6795679567956796,1.2235870926211619e-06
20,24.920879125595093,0.2483235909533701,0.9355128974205159,1.1302966771475766,0.6813681368136814,3.0779148512155856e-07
