epoch,time_sec,train_loss,train_acc,val_loss,val_acc,lr
1,25.13294005393982,4.712788511624076,0.03479304139172166,3.790984560840308,0.10201020102010201,5e-05
2,24.910239696502686,3.3484445432023366,0.1964607078584283,2.649062449997193,0.31233123312331235,4.9692208514878444e-05
3,24.936086177825928,2.4051901503244273,0.373125374925015,2.1363292893659165,0.41134113411341133,4.877641290737884e-05
4,24.92851448059082,1.8507055958803356,0.4898020395920816,1.7225421065061686,0.5178517851785178,4.72751631047092e-05
5,24.914337873458862,1.4785296423533896,0.5905818836232753,1.5554494878912595,0.555055505550555,4.522542485937369e-05
6,24.932828187942505,1.2025662160734967,0.6694661067786443,1.446846327502163,0.5913591359135913,4.267766952966369e-05
7,24.9206759929657,0.9509179188093885,0.7288542291541692,1.4643228755983868,0.5805580558055805,3.969463130731183e-05
8,24.92628288269043,0.851481636698974,0.7675464907018597,1.394423034706592,0.6081608160816082,3.634976249348867e-05
9,24.918222427368164,0.7040512123970336,0.8077384523095381,1.3316942503569078,0.6231623162316232,3.272542485937369e-05
10,24.91796565055847,0.6129248503374353,0.8362327534493101,1.2442538951049418,0.6408640864086409,2.891086162600578e-05
11,24.93235993385315,0.5095887537408748,0.864127174565087,1.2657689931518836,0.6471647164716472,2.5000000000000005e-05
12,24.937846899032593,0.4465282017786344,0.880623875224955,1.2043702543701695,0.6648664866486649,2.108913837399424e-05
13,24.93791937828064,0.40795580527885417,0.8962207558488302,1.2278054517216281,0.6681668166816682,1.727457514062632e-05
14,24.95409059524536,0.3678875827796458,0.9040191961607679,1.1693992967346554,0.6738673867386739,1.3650237506511335e-05
15,24.938475370407104,0.3093988684726176,0.9199160167966407,1.162831650921131,0.6792679267926792,1.0305368692688178e-05
16,24.924410581588745,0.301953572844701,0.9256148770245951,1.1844288920578507,0.6675667566756676,7.322330470336315e-06
17,24.915175437927246,0.26347091853010773,0.9328134373125375,1.1524159331830315,0.6822682268226823,4.774575140626317e-06
18,24.959548234939575,0.2655855354346809,0.9352129574085183,1.1560584164327672,0.6798679867986799,2.7248368952908057e-06
19,24.924996852874756,0.2855554825855932,0.9268146370725855,1.1568964864005788,0.6798679867986799,1.2235870926211619e-06
20,24.939713954925537,0.24712068048078425,0.9388122375524895,1.1545108910711488,0.6816681668166816,3.0779148512155856e-07
