epoch,time_sec,train_loss,train_acc,val_loss,val_acc,lr
1,24.920217990875244,4.127788342468454,0.10137972405518897,3.2793565082578664,0.1854185418541854,5e-05
2,24.663371801376343,2.6053564594259644,0.3194361127774445,2.493251443731867,0.32493249324932494,4.9692208514878444e-05
3,24.70110249519348,1.750402219437094,0.5197960407918416,2.080793701346987,0.417041704170417,4.877641290737884e-05
4,24.703734636306763,1.249164180335129,0.6598680263947211,1.8908445556851217,0.4608460846084608,4.72751631047092e-05
5,24.70495080947876,0.8438055324711768,0.7735452909418117,1.7441313816483157,0.5217521752175217,4.522542485937369e-05
6,24.686124563217163,0.5711035835363941,0.847630473905219,1.6882229919659637,0.5328532853285328,4.267766952966369e-05
7,24.68314552307129,0.4092165029327814,0.903119376124775,1.6662324366897139,0.5415541554155415,3.969463130731183e-05
8,24.68861484527588,0.2745402491443087,0.9391121775644871,1.6558155522953093,0.5541554155415541,3.634976249348867e-05
9,24.68987464904785,0.19669476219402077,0.9574085182963408,1.6374286156658506,0.564956495649565,3.272542485937369e-05
10,24.728686332702637,0.13320102465317216,0.9778044391121775,1.6447254408775704,0.5682568256825683,2.891086162600578e-05
11,24.6927273273468,0.10466347813570506,0.9838032393521295,1.6121414304405512,0.5724572457245725,2.5000000000000005e-05
12,24.691733360290527,0.07306689693831046,0.99250149970006,1.6051128358408884,0.5787578757875788,2.108913837399424e-05
13,24.71252727508545,0.05266369082788972,0.9946010797840432,1.5998892177521127,0.585958595859586,1.727457514062632e-05
14,24.6921603679657,0.04228793284685385,0.9967006598680264,1.6122888160510138,0.5856585658565857,1.3650237506511335e-05
15,24.70354676246643,0.040188752537136246,0.9958008398320336,1.6197493637141043,0.5835583558355836,1.0305368692688178e-05
16,24.70794939994812,0.03258917791334254,0.9952009598080384,1.5941758854250416,0.5877587758775877,7.322330470336315e-06
17,24.70608687400818,0.026819348835845015,0.9991001799640072,1.5982656329378437,0.5925592559255926,4.774575140626317e-06
18,24.69911289215088,0.024581671414766113,0.9991001799640072,1.5953601397374997,0.5967596759675967,2.7248368952908057e-06
19,24.68562412261963,0.02120714166593287,0.9994001199760048,1.5894238144973,0.5997599759975998,1.2235870926211619e-06
20,24.693552255630493,0.022700260409523287,0.9988002399520096,1.5910874857778776,0.5976597659765976,3.0779148512155856e-07
