epoch,time_sec,train_loss,train_acc,val_loss,val_acc,lr
1,11.975963830947876,4.568790818233295,0.029394121175764846,4.357886851316739,0.08010801080108011,1e-05
2,11.72274398803711,4.148607127882437,0.1349730053989202,3.8618608847273888,0.18991899189918993,9.938441702975689e-06
3,11.719216585159302,3.6286290634443605,0.2495500899820036,3.3465606759269066,0.23402340234023403,9.755282581475769e-06
4,11.77170991897583,3.162708999728756,0.32933413317336535,2.958186014686445,0.3264326432643264,9.45503262094184e-06
5,11.64339566230774,2.7565293749721733,0.40581883623275344,2.619153226348254,0.36603660366036606,9.045084971874738e-06
6,11.640290260314941,2.432579975179662,0.4802039592081584,2.357829773422479,0.4239423942394239,8.535533905932739e-06
7,11.765299081802368,2.1862060985811183,0.5245950809838033,2.166948888954943,0.46684668466846685,7.938926261462368e-06
8,11.670204877853394,1.9881357012498715,0.5887822435512897,2.015464863904489,0.49234923492349236,7.269952498697736e-06
9,11.759366750717163,1.810492187899319,0.6331733653269346,1.8997991814686306,0.5208520852085209,6.5450849718747394e-06
10,11.755702257156372,1.6782546983054103,0.6562687462507498,1.8051732388338169,0.5391539153915391,5.7821723252011565e-06
11,11.638840913772583,1.5611164582726764,0.6832633473305338,1.7352650731739396,0.54995499549955,5.000000000000001e-06
12,11.740058898925781,1.4694935002581546,0.711757648470306,1.6724128886954477,0.5601560156015601,4.217827674798848e-06
13,11.715160608291626,1.398369283824891,0.7213557288542292,1.6285255365889602,0.57005700570057,3.454915028125264e-06
14,11.649077892303467,1.3320486087890606,0.7423515296940612,1.5875688837413633,0.5712571257125713,2.7300475013022666e-06
15,11.647290706634521,1.2748870225315976,0.7540491901619676,1.5796105551211783,0.5781578157815782,2.061073738537635e-06
16,11.598378896713257,1.236508344774412,0.764247150569886,1.5637764831294607,0.5853585358535853,1.4644660940672626e-06
17,11.633040428161621,1.2258003865020606,0.7651469706058788,1.5482255916068979,0.5820582058205821,9.549150281252633e-07
18,11.637093544006348,1.2074757288799502,0.7669466106778644,1.5356417181539779,0.5871587158715872,5.449673790581611e-07
19,11.742698192596436,1.1967966589444257,0.7735452909418117,1.5435451501988806,0.5844584458445845,2.447174185242324e-07
20,11.630889177322388,1.1912434611695215,0.7768446310737852,1.548906645258375,0.5853585358535853,6.155829702431172e-08
