epoch,time_sec,train_loss,train_acc,val_loss,val_acc,lr
1,13.24026870727539,4.27828688126663,0.13017396520695862,3.341245949965785,0.19921992199219923,0.001
2,13.0521821975708,2.5817723776240085,0.33863227354529096,2.9223141778956796,0.2901290129012901,0.0009938441702975688
3,13.087503910064697,1.941205554903805,0.49040191961607676,2.817487459192754,0.33183318331833184,0.0009755282581475768
4,13.076791763305664,1.626756019590855,0.5617876424715057,2.639928805767292,0.35373537353735374,0.0009455032620941839
5,13.068949222564697,1.3552098422259289,0.6271745650869825,2.6040656345583746,0.36723672367236726,0.0009045084971874737
6,13.083890438079834,1.144188766073308,0.6847630473905219,2.466810491612249,0.39993999399939995,0.0008535533905932737
7,13.077688932418823,0.9699315010035331,0.7303539292141572,2.6187232260299167,0.3846384638463846,0.0007938926261462366
8,13.074814081192017,0.8790241357589383,0.755248950209958,2.609689165477884,0.38823882388238823,0.0007269952498697733
9,13.057202577590942,0.7669327639682463,0.792741451709658,2.405482688609666,0.40804080408040805,0.0006545084971874737
10,13.07888388633728,0.683672601724715,0.8203359328134373,2.3498092921975493,0.42514251425142513,0.0005782172325201155
11,13.073354482650757,0.5926903462653111,0.849130173965207,2.392401992112282,0.41764176417641763,0.0005
12,13.095167875289917,0.5416823328435242,0.8683263347330534,2.39647964575682,0.41374137413741374,0.0004217827674798847
13,13.091570377349854,0.48827803807124165,0.883623275344931,2.288716952292153,0.43534353435343537,0.00034549150281252633
14,13.09653353691101,0.43554550784304247,0.9040191961607679,2.2479990521172595,0.44224422442244227,0.00027300475013022663
15,13.07367491722107,0.39284168131957886,0.9166166766646671,2.241327182008381,0.44914491449144917,0.00020610737385376348
16,13.079252243041992,0.36372307094901213,0.9295140971805639,2.2206848093850313,0.44764476447644763,0.00014644660940672625
17,13.083186388015747,0.34763453360010066,0.9388122375524895,2.197131328349567,0.44944494449444944,9.549150281252631e-05
18,13.120933532714844,0.33726906570833315,0.9436112777444511,2.1873837114274592,0.4521452145214521,5.4496737905816096e-05
19,13.118107557296753,0.32067312594295333,0.9478104379124175,2.1787124474843345,0.45424542454245426,2.447174185242323e-05
20,13.110464811325073,0.3203079954513763,0.9469106178764247,2.178086869823228,0.4533453345334533,6.15582970243117e-06
