epoch,time_sec,train_loss,train_acc,val_loss,val_acc,lr
1,12.051198244094849,4.000871017727225,0.1226754649070186,3.0311972122095097,0.2631263126312631,0.0001
2,11.805663824081421,2.5620627616362865,0.34973005398920215,2.102423637720904,0.41974197419741976,9.938441702975689e-05
3,11.673745155334473,1.7860881896096215,0.5365926814637073,1.5945740356446743,0.5181518151815182,9.755282581475769e-05
4,11.763482570648193,1.3210947749567519,0.6409718056388722,1.5428833812519913,0.5415541554155415,9.45503262094184e-05
5,11.84988784790039,0.986865588985093,0.7399520095980804,1.24798726167294,0.6144614461446145,9.045084971874738e-05
6,11.861433029174805,0.7568752224315193,0.8080383923215357,1.154692842279992,0.6417641764176417,8.535533905932738e-05
7,11.772176027297974,0.5775895489856878,0.8509298140371926,1.0731426187031734,0.6762676267626763,7.938926261462366e-05
8,11.730549097061157,0.47319498645665764,0.8848230353929214,1.0720713550508236,0.6825682568256826,7.269952498697734e-05
9,11.848798751831055,0.3583991324107806,0.9133173365326934,1.0945072217986653,0.6801680168016802,6.545084971874738e-05
10,11.850544214248657,0.26761115165835164,0.9388122375524895,1.1935643933751439,0.6642664266426642,5.782172325201156e-05
11,11.845016479492188,0.20121786168183692,0.9577084583083383,1.0791937923905524,0.6915691569156915,5.000000000000001e-05
12,11.843830585479736,0.1651990170885005,0.9631073785242952,1.0275467330335055,0.7134713471347135,4.217827674798848e-05
13,11.800291061401367,0.12273269008574689,0.97750449910018,1.016051994684157,0.720972097209721,3.454915028125264e-05
14,11.836180686950684,0.08558103665664801,0.9877024595080984,0.9953209836516018,0.7278727872787278,2.730047501302267e-05
15,11.76686954498291,0.07427794529637964,0.9889022195560888,0.9596195170566989,0.7353735373537353,2.0610737385376356e-05
16,11.793687105178833,0.056178384794041865,0.994001199760048,0.9716244524251474,0.7410741074107411,1.464466094067263e-05
17,11.83414077758789,0.041360024834329955,0.9979004199160167,0.9588407388741043,0.7407740774077408,9.549150281252635e-06
18,11.74498724937439,0.03799976813414173,0.9964007198560288,0.9466766889519741,0.7437743774377438,5.4496737905816115e-06
19,11.895244121551514,0.03946804008086284,0.9964007198560288,0.9515922525084496,0.744974497449745,2.4471741852423237e-06
20,11.884618282318115,0.030927083085737474,0.998500299940012,0.9478429426066634,0.7425742574257426,6.155829702431171e-07
