epoch,time_sec,train_loss,train_acc,val_loss,val_acc,lr
1,12.122530937194824,4.616980972015436,0.014097180563887222,4.4403738138592,0.06420642064206421,0.0001
2,11.76941180229187,4.402054860195716,0.0629874025194961,4.09069190367256,0.12961296129612962,9.938441702975689e-05
3,11.77085256576538,4.092493205708376,0.1259748050389922,3.670125157418925,0.19171917191719173,9.755282581475769e-05
4,11.804020166397095,3.7636125184993365,0.17666466706658668,3.3217252834473436,0.22412241224122412,9.45503262094184e-05
5,11.798152685165405,3.5017198806904575,0.21415716856628675,2.995666843543638,0.2838283828382838,9.045084971874738e-05
6,11.770254850387573,3.268397710533577,0.2510497900419916,2.816550767782963,0.2994299429942994,8.535533905932738e-05
7,11.772051095962524,3.0704334284205173,0.29454109178164367,2.6074401346584932,0.35163516351635166,7.938926261462366e-05
8,11.776442527770996,2.9427362101908994,0.3095380923815237,2.4494664056001394,0.36363636363636365,7.269952498697734e-05
9,11.721342325210571,2.7981649536391395,0.34313137372525493,2.3482824712410513,0.37113711371137115,6.545084971874738e-05
10,11.67989993095398,2.7143459287173175,0.35242951409718054,2.2822476120779114,0.38283828382838286,5.782172325201156e-05
11,11.757474422454834,2.611182673505201,0.3785242951409718,2.1705462721565127,0.4146414641464146,5.000000000000001e-05
12,11.777907371520996,2.54916857228568,0.39022195560887823,2.104163892555981,0.42094209420942097,4.217827674798848e-05
13,11.665489912033081,2.4926339189807454,0.41631673665266944,2.0595308360200795,0.44614461446144615,3.454915028125264e-05
14,11.808847904205322,2.4513388063354125,0.41271745650869823,2.0264765390790407,0.44764476447644763,2.730047501302267e-05
15,11.829872608184814,2.3937245824055253,0.42711457708458306,2.0097333005051907,0.4458445844584458,2.0610737385376356e-05
16,11.74979305267334,2.395120560085981,0.4301139772045591,1.9893438336085958,0.4584458445844585,1.464466094067263e-05
17,11.789433717727661,2.3442890661951306,0.4544091181763647,1.978605353506771,0.44974497449744977,9.549150281252635e-06
18,11.645598411560059,2.3399985651806863,0.4526094781043791,1.9823719115361702,0.45064506450645064,5.4496737905816115e-06
19,11.68167519569397,2.3219448712033715,0.45650869826034796,2.0020358929432374,0.44194419441944194,2.4471741852423237e-06
20,11.661906242370605,2.3344855467287737,0.44991001799640074,1.9707769502078383,0.4596459645964596,6.155829702431171e-07
